ID          Chr   Input_Pos    Male_Map  Female_Map
M5154       16    45.52856    45.52856    56.91070
M5155       16    45.53119    45.53119    56.91399
M5156       16    45.87938    45.87938    57.34923
M5157       16    45.89718    45.89718    57.37148
M5158       16    45.93553    45.93553    57.41941
M5159       16    46.16601    46.16601    57.70751
M5160       16    46.56651    46.56651    58.20814
M5161       16    47.36000    47.36000    59.20000
M5162       16    47.79719    47.79719    59.74649
M5163       16    48.06727    48.06727    60.08409
M5164       16    48.06729    48.06729    60.08411
M5165       16    48.26431    48.26431    60.33039
M5166       16    48.51051    48.51051    60.63814
M5167       16    48.62127    48.62127    60.77659
M5168       16    48.86772    48.86772    61.08465
M5169       16    48.90479    48.90479    61.13099
M5170       16    49.01797    49.01797    61.27246
M5171       16    50.08770    50.08770    62.60963
M5172       16    50.52454    50.52454    63.15568
M5173       16    50.68430    50.68430    63.35538
M5174       16    50.75865    50.75865    63.44831
M5175       16    50.83293    50.83293    63.54116
M5176       16    50.83849    50.83849    63.54811
M5177       16    50.96733    50.96733    63.70916
M5178       16    51.06717    51.06717    63.83396
M5179       16    52.59423    52.59423    65.74279
M5180       16    53.15796    53.15796    66.44745
M5181       16    53.44185    53.44185    66.80231
M5182       16    53.64567    53.64567    67.05709
M5183       16    54.55440    54.55440    68.19300
M5184       16    54.69035    54.69035    68.36294
M5185       16    54.88054    54.88054    68.60068
M5186       16    55.25527    55.25527    69.06909
M5187       16    55.96315    55.96315    69.95394
M5188       16    56.12060    56.12060    70.15075
M5189       16    57.73249    57.73249    72.16561
M5190       16    57.80505    57.80505    72.25631
M5191       16    57.91884    57.91884    72.39855
M5192       16    58.37601    58.37601    72.97001
M5193       16    58.68463    58.68463    73.35579
M5194       16    58.93176    58.93176    73.66470
M5195       16    59.28581    59.28581    74.10726
M5196       16    59.82703    59.82703    74.78379
M5197       16    59.91711    59.91711    74.89639
M5198       16    60.77029    60.77029    75.96286
M5199       16    61.52231    61.52231    76.90289
M5200       16    61.58112    61.58112    76.97640
M5201       16    61.86389    61.86389    77.32986
M5202       16    61.97355    61.97355    77.46694
M5203       16    62.23277    62.23277    77.79096
M5204       16    62.45866    62.45866    78.07332
M5205       16    62.80179    62.80179    78.50224
M5206       16    62.87880    62.87880    78.59850
M5207       16    62.97069    62.97069    78.71336
M5208       16    63.58832    63.58832    79.48540
M5209       16    63.60155    63.60155    79.50194
M5210       16    63.60518    63.60518    79.50648
M5211       16    65.10845    65.10845    81.38556
M5212       16    65.44714    65.44714    81.80893
M5213       16    66.06267    66.06267    82.57834
M5214       16    66.22685    66.22685    82.78356
M5215       16    66.24923    66.24923    82.81154
M5216       16    66.35959    66.35959    82.94949
M5217       16    66.48800    66.48800    83.11000
M5218       16    66.66828    66.66828    83.33535
M5219       16    66.83312    66.83312    83.54140
M5220       16    67.13031    67.13031    83.91289
M5221       16    67.82128    67.82128    84.77660
M5222       16    67.94649    67.94649    84.93311
M5223       16    68.02087    68.02087    85.02609
M5224       16    68.10580    68.10580    85.13225
M5225       16    68.24420    68.24420    85.30525
M5226       16    68.54792    68.54792    85.68490
M5227       16    68.97982    68.97982    86.22478
M5228       16    69.19480    69.19480    86.49350
M5229       16    69.61238    69.61238    87.01548
M5230       16    69.99230    69.99230    87.49038
M5231       16    70.17331    70.17331    87.71664
M5232       16    70.49422    70.49422    88.11777
M5233       16    71.10801    71.10801    88.88501
M5234       16    71.54475    71.54475    89.43094
M5235       16    71.70743    71.70743    89.63429
M5236       16    71.88160    71.88160    89.85200
M5237       16    72.18738    72.18738    90.23423
M5238       16    72.68175    72.68175    90.85219
M5239       16    73.67148    73.67148    92.08935
M5240       16    73.75225    73.75225    92.19031
M5241       16    73.75376    73.75376    92.19220
M5242       16    73.99811    73.99811    92.49764
M5243       16    74.04975    74.04975    92.56219
M5244       16    74.05640    74.05640    92.57050
M5245       16    74.18299    74.18299    92.72874
M5246       16    74.22038    74.22038    92.77548
M5247       16    74.27790    74.27790    92.84737
M5248       16    74.79779    74.79779    93.49724
M5249       16    74.83070    74.83070    93.53838
M5250       16    75.82590    75.82590    94.78238
M5251       16    75.97704    75.97704    94.97130
M5252       16    76.01325    76.01325    95.01656
M5253       16    77.01623    77.01623    96.27029
M5254       16    77.09933    77.09933    96.37416
M5255       16    77.29857    77.29857    96.62321
M5256       16    77.76744    77.76744    97.20930
M5257       16    77.89097    77.89097    97.36371
M5258       16    78.27451    78.27451    97.84314
M5259       16    78.62922    78.62922    98.28653
M5260       16    78.90397    78.90397    98.62996
M5261       16    79.17653    79.17653    98.97066
M5262       16    79.30597    79.30597    99.13246
M5263       16    79.57142    79.57142    99.46428
M5264       16    79.70497    79.70497    99.63121
M5265       16    80.21642    80.21642   100.27052
M5266       16    80.23576    80.23576   100.29470
M5267       16    80.39010    80.39010   100.48763
M5268       16    82.42112    82.42112   103.02640
M5269       16    82.77890    82.77890   103.47363
M5270       16    83.01375    83.01375   103.76719
M5271       16    83.51966    83.51966   104.39957
M5272       16    83.74628    83.74628   104.68285
M5273       16    84.03116    84.03116   105.03895
M5274       16    84.15494    84.15494   105.19367
M5275       16    84.19686    84.19686   105.24608
M5276       16    84.53419    84.53419   105.66774
M5277       16    84.68313    84.68313   105.85391
M5278       16    84.77538    84.77538   105.96922
M5279       16    85.00609    85.00609   106.25761
M5280       16    85.10125    85.10125   106.37656
M5281       16    85.32672    85.32672   106.65840
M5282       16    85.60044    85.60044   107.00055
M5283       16    85.90089    85.90089   107.37611
M5284       16    86.26539    86.26539   107.83174
M5285       16    86.32849    86.32849   107.91061
M5286       16    86.32859    86.32859   107.91074
M5287       16    86.38860    86.38860   107.98575
M5288       16    86.76515    86.76515   108.45644
M5289       16    87.00025    87.00025   108.75031
M5290       16    87.43167    87.43167   109.28959
M5291       16    87.82126    87.82126   109.77658
M5292       16    88.21625    88.21625   110.27031
M5293       16    88.24616    88.24616   110.30770
M5294       16    88.59991    88.59991   110.74989
M5295       16    88.91983    88.91983   111.14979
M5296       16    89.60108    89.60108   112.00135
M5297       16    90.42943    90.42943   113.03679
M5298       16    90.53745    90.53745   113.17181
M5299       16    90.57569    90.57569   113.21961
M5300       16    91.30092    91.30092   114.12615
M5301       16    91.78797    91.78797   114.73496
M5302       16    91.87775    91.87775   114.84719
M5303       16    92.52019    92.52019   115.65024
M5304       16    92.95674    92.95674   116.19592
M5305       16    93.15155    93.15155   116.43944
M5306       16    93.62726    93.62726   117.03408
M5307       16    94.39627    94.39627   117.99534
M5308       16    94.48315    94.48315   118.10394
M5309       16    94.61073    94.61073   118.26341
M5310       16    94.70894    94.70894   118.38617
M5311       16    94.71976    94.71976   118.39970
M5312       16    94.79868    94.79868   118.49835
M5313       16    95.16738    95.16738   118.95923
M5314       16    95.64184    95.64184   119.55230
M5315       16    96.31295    96.31295   120.39119
M5316       16    96.56443    96.56443   120.70554
M5317       16    96.65096    96.65096   120.81370
M5318       16    96.82809    96.82809   121.03511
M5319       16    97.45340    97.45340   121.81675
M5320       16    97.46993    97.46993   121.83741
M5321       16    97.55582    97.55582   121.94477
M5322       16    97.99836    97.99836   122.49795
M5323       16    98.00077    98.00077   122.50096
M5324       16    98.43141    98.43141   123.03926
M5325       16    98.49164    98.49164   123.11455
M5326       16    99.10817    99.10817   123.88521
M5327       16    99.42834    99.42834   124.28543
M5328       16    99.61773    99.61773   124.52216
M5329       17     0.00976     0.00976     0.01220
M5330       17     0.22094     0.22094     0.27618
M5331       17     0.22906     0.22906     0.28632
M5332       17     0.59107     0.59107     0.73884
M5333       17     0.67521     0.67521     0.84401
M5334       17     0.77796     0.77796     0.97245
M5335       17     0.83648     0.83648     1.04560
M5336       17     0.86554     0.86554     1.08193
M5337       17     1.33291     1.33291     1.66614
M5338       17     3.54730     3.54730     4.43412
M5339       17     3.92122     3.92122     4.90152
M5340       17     4.41211     4.41211     5.51514
M5341       17     4.53367     4.53367     5.66709
M5342       17     4.56949     4.56949     5.71186
M5343       17     6.20551     6.20551     7.75689
M5344       17     6.47591     6.47591     8.09489
M5345       17     6.61682     6.61682     8.27102
M5346       17     6.85979     6.85979     8.57474
M5347       17     7.18705     7.18705     8.98381
M5348       17     7.26560     7.26560     9.08200
M5349       17     7.41419     7.41419     9.26774
M5350       17     7.96809     7.96809     9.96011
M5351       17     8.07631     8.07631    10.09539
M5352       17     8.41275     8.41275    10.51594
M5353       17     8.69081     8.69081    10.86351
M5354       17     9.10696     9.10696    11.38370
M5355       17    10.15650    10.15650    12.69562
M5356       17    10.79453    10.79453    13.49316
M5357       17    10.92306    10.92306    13.65382
M5358       17    10.99935    10.99935    13.74919
M5359       17    11.26555    11.26555    14.08194
M5360       17    11.96525    11.96525    14.95656
M5361       17    12.00414    12.00414    15.00517
M5362       17    12.02980    12.02980    15.03725
M5363       17    12.31936    12.31936    15.39920
M5364       17    12.58752    12.58752    15.73440
M5365       17    12.62493    12.62493    15.78116
M5366       17    12.86394    12.86394    16.07992
M5367       17    12.91634    12.91634    16.14542
M5368       17    13.08567    13.08567    16.35709
M5369       17    13.26122    13.26122    16.57653
M5370       17    13.55669    13.55669    16.94586
M5371       17    13.59457    13.59457    16.99321
