ID          Chr   Input_Pos    Male_Map  Female_Map
M6029       19    11.91343    11.91343    14.89179
M6030       19    13.30519    13.30519    16.63149
M6031       19    13.45617    13.45617    16.82021
M6032       19    13.46952    13.46952    16.83690
M6033       19    13.54881    13.54881    16.93601
M6034       19    14.23569    14.23569    17.79461
M6035       19    14.25121    14.25121    17.81401
M6036       19    14.32615    14.32615    17.90769
M6037       19    14.49943    14.49943    18.12429
M6038       19    14.63863    14.63863    18.29829
M6039       19    14.94843    14.94843    18.68554
M6040       19    14.99116    14.99116    18.73895
M6041       19    15.00143    15.00143    18.75179
M6042       19    15.09013    15.09013    18.86266
M6043       19    15.14146    15.14146    18.92683
M6044       19    15.36988    15.36988    19.21235
M6045       19    15.74332    15.74332    19.67915
M6046       19    15.99772    15.99772    19.99715
M6047       19    16.64369    16.64369    20.80461
M6048       19    16.79423    16.79423    20.99279
M6049       19    17.18255    17.18255    21.47819
M6050       19    17.27974    17.27974    21.59968
M6051       19    17.41835    17.41835    21.77294
M6052       19    18.47330    18.47330    23.09162
M6053       19    18.53053    18.53053    23.16316
M6054       19    18.91971    18.91971    23.64964
M6055       19    19.10137    19.10137    23.87671
M6056       19    19.42006    19.42006    24.27508
M6057       19    19.43065    19.43065    24.28831
M6058       19    19.57105    19.57105    24.46381
M6059       19    19.71995    19.71995    24.64994
M6060       19    19.77497    19.77497    24.71871
M6061       19    19.79826    19.79826    24.74782
M6062       19    20.54217    20.54217    25.67771
M6063       19    20.77758    20.77758    25.97198
M6064       19    20.80948    20.80948    26.01185
M6065       19    21.22118    21.22118    26.52648
M6066       19    21.56303    21.56303    26.95379
M6067       19    21.68581    21.68581    27.10726
M6068       19    22.33787    22.33787    27.92234
M6069       19    22.33986    22.33986    27.92482
M6070       19    22.40898    22.40898    28.01122
M6071       19    22.40928    22.40928    28.01160
M6072       19    22.73442    22.73442    28.41803
M6073       19    23.24651    23.24651    29.05814
M6074       19    23.90679    23.90679    29.88349
M6075       19    24.59976    24.59976    30.74970
M6076       19    24.67622    24.67622    30.84528
M6077       19    25.11018    25.11018    31.38772
M6078       19    25.32528    25.32528    31.65660
M6079       19    26.08673    26.08673    32.60841
M6080       19    26.32451    26.32451    32.90564
M6081       19    27.05325    27.05325    33.81656
M6082       19    27.23798    27.23798    34.04747
M6083       19    27.31848    27.31848    34.14810
M6084       19    27.72870    27.72870    34.66087
M6085       19    28.01701    28.01701    35.02126
M6086       19    28.32643    28.32643    35.40804
M6087       19    28.52309    28.52309    35.65386
M6088       19    28.58518    28.58518    35.73148
M6089       19    29.82814    29.82814    37.28518
M6090       19    31.09681    31.09681    38.87101
M6091       19    31.37260    31.37260    39.21575
M6092       19    31.47678    31.47678    39.34597
M6093       19    31.86083    31.86083    39.82604
M6094       19    32.90588    32.90588    41.13235
M6095       19    32.96784    32.96784    41.20980
M6096       19    33.25578    33.25578    41.56973
M6097       19    33.44237    33.44237    41.80296
M6098       19    33.60727    33.60727    42.00909
M6099       19    33.62508    33.62508    42.03135
M6100       19    34.04737    34.04737    42.55921
M6101       19    34.66922    34.66922    43.33653
M6102       19    35.32919    35.32919    44.16149
M6103       19    35.48605    35.48605    44.35756
M6104       19    36.00239    36.00239    45.00299
M6105       19    37.00664    37.00664    46.25830
M6106       19    37.28688    37.28688    46.60860
M6107       19    37.67223    37.67223    47.09029
M6108       19    37.75630    37.75630    47.19538
M6109       19    38.07763    38.07763    47.59704
M6110       19    38.10544    38.10544    47.63180
M6111       19    38.26313    38.26313    47.82891
M6112       19    38.95111    38.95111    48.68889
M6113       19    39.34298    39.34298    49.17873
M6114       19    39.99579    39.99579    49.99474
M6115       19    40.04562    40.04562    50.05703
M6116       19    40.44552    40.44552    50.55690
M6117       19    40.59976    40.59976    50.74970
M6118       19    41.08953    41.08953    51.36191
M6119       19    41.45216    41.45216    51.81520
M6120       19    41.52686    41.52686    51.90858
M6121       19    41.53081    41.53081    51.91351
M6122       19    42.09214    42.09214    52.61518
M6123       19    42.80040    42.80040    53.50050
M6124       19    42.86535    42.86535    53.58169
M6125       19    42.93069    42.93069    53.66336
M6126       19    43.18378    43.18378    53.97973
M6127       19    43.23602    43.23602    54.04503
M6128       19    43.42038    43.42038    54.27548
M6129       19    43.48242    43.48242    54.35303
M6130       19    43.55711    43.55711    54.44639
M6131       19    43.88274    43.88274    54.85343
M6132       19    43.97617    43.97617    54.97021
M6133       19    44.94579    44.94579    56.18224
M6134       19    45.19564    45.19564    56.49455
M6135       19    45.42567    45.42567    56.78209
M6136       19    45.75122    45.75122    57.18903
M6137       19    46.57780    46.57780    58.22225
M6138       19    46.70785    46.70785    58.38481
M6139       19    46.77378    46.77378    58.46722
M6140       19    46.86519    46.86519    58.58149
M6141       19    47.11018    47.11018    58.88773
M6142       19    48.01513    48.01513    60.01891
M6143       19    48.02780    48.02780    60.03475
M6144       19    48.51818    48.51818    60.64773
M6145       19    48.83934    48.83934    61.04917
M6146       19    48.91995    48.91995    61.14994
M6147       19    48.97383    48.97383    61.21729
M6148       19    49.41555    49.41555    61.76944
M6149       19    49.54813    49.54813    61.93516
M6150       19    49.69450    49.69450    62.11813
M6151       19    49.86054    49.86054    62.32568
M6152       19    50.04722    50.04722    62.55903
M6153       19    50.34421    50.34421    62.93026
M6154       19    50.76392    50.76392    63.45490
M6155       19    51.23085    51.23085    64.03856
M6156       19    51.80161    51.80161    64.75201
M6157       19    51.82685    51.82685    64.78356
M6158       19    52.35256    52.35256    65.44070
M6159       19    52.44295    52.44295    65.55369
M6160       19    52.64583    52.64583    65.80729
M6161       19    52.70059    52.70059    65.87574
M6162       19    52.91388    52.91388    66.14235
M6163       19    53.23309    53.23309    66.54136
M6164       19    53.55443    53.55443    66.94304
M6165       19    53.83264    53.83264    67.29080
M6166       19    53.86641    53.86641    67.33301
M6167       19    54.45085    54.45085    68.06356
M6168       19    54.75739    54.75739    68.44674
M6169       19    54.75828    54.75828    68.44785
M6170       19    54.77829    54.77829    68.47286
M6171       19    55.13558    55.13558    68.91948
M6172       19    55.21840    55.21840    69.02300
M6173       19    55.23665    55.23665    69.04581
M6174       19    55.27275    55.27275    69.09094
M6175       19    57.00274    57.00274    71.25343
M6176       19    57.16102    57.16102    71.45127
M6177       19    57.31241    57.31241    71.64051
M6178       19    57.42991    57.42991    71.78739
M6179       19    57.48453    57.48453    71.85566
M6180       19    57.77741    57.77741    72.22176
M6181       19    57.96087    57.96087    72.45109
M6182       19    58.05544    58.05544    72.56930
M6183       19    59.39800    59.39800    74.24750
M6184       19    59.49643    59.49643    74.37054
M6185       19    59.63035    59.63035    74.53794
M6186       19    59.79856    59.79856    74.74820
M6187       19    60.03066    60.03066    75.03833
M6188       19    60.14598    60.14598    75.18247
M6189       19    60.87712    60.87712    76.09640
M6190       19    61.26421    61.26421    76.58026
M6191       19    61.53313    61.53313    76.91641
M6192       19    62.70158    62.70158    78.37698
M6193       19    62.85043    62.85043    78.56304
M6194       19    63.39783    63.39783    79.24729
M6195       19    63.55605    63.55605    79.44506
M6196       19    64.29546    64.29546    80.36933
M6197       19    64.32589    64.32589    80.40736
M6198       19    64.50091    64.50091    80.62614
M6199       19    64.51675    64.51675    80.64594
M6200       19    64.60056    64.60056    80.75070
M6201       19    64.76153    64.76153    80.95191
M6202       19    64.96238    64.96238    81.20298
M6203       19    65.34822    65.34822    81.68527
M6204       19    65.35628    65.35628    81.69535
M6205       19    65.37706    65.37706    81.72133
M6206       19    65.48086    65.48086    81.85108
M6207       19    65.71323    65.71323    82.14154
M6208       19    65.84233    65.84233    82.30291
M6209       19    66.15659    66.15659    82.69574
M6210       19    66.18832    66.18832    82.73540
M6211       19    66.31675    66.31675    82.89594
M6212       19    66.70230    66.70230    83.37788
M6213       19    67.18015    67.18015    83.97519
M6214       19    67.71325    67.71325    84.64156
M6215       19    68.37979    68.37979    85.47474
M6216       19    68.68682    68.68682    85.85853
M6217       19    68.74719    68.74719    85.93399
M6218       19    68.85075    68.85075    86.06344
M6219       19    69.47067    69.47067    86.83834
M6220       19    70.19866    70.19866    87.74833
M6221       19    70.60593    70.60593    88.25741
M6222       19    70.71283    70.71283    88.39104
M6223       19    70.79424    70.79424    88.49280
M6224       19    71.00636    71.00636    88.75795
M6225       19    71.14483    71.14483    88.93104
M6226       19    71.14914    71.14914    88.93642
M6227       19    71.20401    71.20401    89.00501
M6228       19    71.80070    71.80070    89.75088
M6229       19    72.68156    72.68156    90.85195
M6230       19    72.83650    72.83650    91.04563
M6231       19    73.91581    73.91581    92.39476
M6232       19    74.07871    74.07871    92.59839
M6233       19    75.28729    75.28729    94.10911
M6234       19    75.66495    75.66495    94.58119
M6235       19    75.67146    75.67146    94.58933
M6236       19    75.75173    75.75173    94.68966
M6237       19    76.79731    76.79731    95.99664
M6238       19    76.83618    76.83618    96.04523
M6239       19    76.89845    76.89845    96.12306
M6240       19    76.92918    76.92918    96.16147
M6241       19    77.45286    77.45286    96.81607
M6242       19    77.67988    77.67988    97.09985
M6243       19    77.71933    77.71933    97.14916
M6244       19    77.90801    77.90801    97.38501
M6245       19    78.38475    78.38475    97.98094
M6246       19    78.42374    78.42374    98.02968
