ID          Chr    Position
M6100       19    45.14079
M6101       19    45.58345
M6102       19    47.94112
M6103       19    49.53935
M6104       19    50.03081
M6105       19    50.49073
M6106       19    50.60287
M6107       19    51.09158
M6108       19    51.31064
M6109       19    51.77223
M6110       19    51.89194
M6111       19    51.99133
M6112       19    52.14425
M6113       19    52.16178
M6114       19    52.35795
M6115       19    52.80894
M6116       19    52.90814
M6117       19    52.99023
M6118       19    53.04000
M6119       19    53.18501
M6120       19    53.70795
M6121       19    54.41619
M6122       19    54.42530
M6123       19    54.46378
M6124       19    54.85587
M6125       19    55.17517
M6126       19    55.44106
M6127       19    56.44983
M6128       19    56.74950
M6129       19    56.94915
M6130       19    57.06878
M6131       19    57.92300
M6132       19    58.06908
M6133       19    58.15880
M6134       19    58.42736
M6135       19    58.81419
M6136       19    59.23088
M6137       19    60.10878
M6138       19    60.14095
M6139       19    60.59378
M6140       19    60.70567
M6141       19    61.05827
M6142       19    61.28692
M6143       19    61.82345
M6144       19    62.06124
M6145       19    62.65434
M6146       19    62.68676
M6147       19    63.23282
M6148       19    63.29943
M6149       19    63.59895
M6150       19    63.61051
M6151       19    63.77319
M6152       19    64.48728
M6153       19    64.65330
M6154       19    64.78235
M6155       19    65.32345
M6156       19    65.53380
M6157       19    65.54057
M6158       19    66.07721
M6159       19    66.22702
M6160       19    66.64026
M6161       19    66.98329
M6162       19    67.06164
M6163       19    68.13659
M6164       19    68.56086
M6165       19    68.71529
M6166       19    69.26236
M6167       19    69.27359
M6168       19    69.74612
M6169       19    70.28353
M6170       19    70.67455
M6171       19    71.25745
M6172       19    71.32053
M6173       19    71.35834
M6174       19    71.40137
M6175       19    71.52192
M6176       19    71.61896
M6177       19    71.68824
M6178       19    71.86944
M6179       19    71.99792
M6180       19    72.25698
M6181       19    73.18874
M6182       19    73.26613
M6183       19    73.47475
M6184       19    73.64124
M6185       19    74.47579
M6186       19    74.64050
M6187       19    74.71660
M6188       19    74.83753
M6189       19    75.32605
M6190       19    75.62786
M6191       19    75.76076
M6192       19    76.13713
M6193       19    76.27757
M6194       19    76.39085
M6195       19    76.52275
M6196       19    76.64973
M6197       19    76.84782
M6198       19    77.03650
M6199       19    77.33783
M6200       19    77.49575
M6201       19    78.14954
M6202       19    78.21729
M6203       19    78.25645
M6204       19    78.71598
M6205       19    79.05526
M6206       19    79.25539
M6207       19    81.00192
M6208       19    81.02179
M6209       19    81.05558
M6210       19    81.16247
M6211       19    81.28059
M6212       19    81.69265
M6213       19    81.71251
M6214       19    82.02257
M6215       19    82.19972
M6216       19    82.20883
M6217       19    82.32540
M6218       19    82.72304
M6219       19    83.49460
M6220       19    83.89699
M6221       19    83.92452
M6222       19    84.50228
M6223       19    84.52481
M6224       19    84.55726
M6225       19    84.88299
M6226       19    85.32065
M6227       19    85.32932
M6228       19    85.68954
M6229       19    85.95449
M6230       19    86.57664
M6231       19    87.15469
M6232       19    87.23675
M6233       19    88.26127
M6234       19    88.69874
M6235       19    89.00310
M6236       19    89.45490
M6237       19    90.09345
M6238       19    90.09544
M6239       19    90.26423
M6240       19    91.11160
M6241       19    91.75972
M6242       19    92.01734
M6243       19    92.06041
M6244       19    92.47259
M6245       19    93.29109
M6246       19    93.46184
M6247       19    94.00568
M6248       19    94.15690
M6249       19    94.59465
M6250       19    94.64964
M6251       19    94.73997
M6252       19    95.00436
M6253       19    95.19720
M6254       19    96.33144
M6255       19    96.85197
M6256       19    97.02728
M6257       19    97.32041
M6258       19    97.52827
M6259       19    98.02146
M6260       19    98.23676
M6261       19    98.48633
M6262       19    98.75766
M6263       19    98.84619
M6264       19    99.43940
M6265       19    99.50265
M6266       20     0.10385
M6267       20     0.49468
M6268       20     0.55681
M6269       20     0.98562
M6270       20     1.31173
M6271       20     1.72304
M6272       20     2.07598
M6273       20     2.32447
M6274       20     2.41675
M6275       20     2.54618
M6276       20     2.55760
M6277       20     2.74021
M6278       20     3.69419
M6279       20     3.97944
M6280       20     4.21009
M6281       20     4.44112
M6282       20     4.62836
M6283       20     4.83148
M6284       20     5.59630
M6285       20     5.88364
M6286       20     6.10650
M6287       20     6.22558
M6288       20     6.53609
M6289       20     6.67176
M6290       20     6.88975
M6291       20     7.25950
M6292       20     7.82392
M6293       20     8.17369
M6294       20     8.38272
M6295       20     8.76355
M6296       20     8.76648
M6297       20     8.89419
M6298       20     9.42027
M6299       20     9.45850
M6300       20     9.59651
M6301       20     9.67819
M6302       20    10.53907
M6303       20    10.91202
M6304       20    11.23491
M6305       20    11.26601
M6306       20    11.33372
M6307       20    11.49069
M6308       20    11.51769
M6309       20    11.73210
M6310       20    11.79257
M6311       20    12.39582
M6312       20    12.43962
M6313       20    12.52372
M6314       20    12.90109
M6315       20    14.09990
M6316       20    14.76222
M6317       20    15.19872
M6318       20    15.66013
M6319       20    16.02788
M6320       20    16.21970
M6321       20    16.31432
M6322       20    16.81508
M6323       20    17.04856
M6324       20    17.06747
M6325       20    17.11823
M6326       20    17.46719
M6327       20    18.05546
M6328       20    18.06262
M6329       20    19.20027
M6330       20    19.74566
M6331       20    20.01469
M6332       20    20.11405
M6333       20    20.28062
M6334       20    20.42775
M6335       20    20.54923
M6336       20    20.69835
M6337       20    21.12979
M6338       20    21.44974
M6339       20    21.76656
M6340       20    21.88497
M6341       20    22.46980
M6342       20    23.63273
M6343       20    23.66584
M6344       20    24.50285
M6345       20    24.58613
M6346       20    24.92531
M6347       20    25.15268
M6348       20    25.33735
M6349       20    25.61600
M6350       20    25.62717
M6351       20    25.88712
M6352       20    26.24348
M6353       20    26.35409
M6354       20    26.52683
M6355       20    26.97891
M6356       20    27.06003
M6357       20    27.15077
M6358       20    27.79978
M6359       20    27.93815
M6360       20    28.14479
M6361       20    28.26859
M6362       20    28.50444
M6363       20    29.31675
M6364       20    29.34804
M6365       20    29.39731
M6366       20    29.54432
M6367       20    29.63368
M6368       20    29.75242
M6369       20    29.90281
M6370       20    30.11280
M6371       20    30.33462
M6372       20    30.56597
M6373       20    30.76068
M6374       20    30.93014
M6375       20    31.85915
M6376       20    32.23046
M6377       20    32.39763
M6378       20    32.51844
M6379       20    32.62190
M6380       20    32.96544
M6381       20    33.06309
M6382       20    33.54574
M6383       20    33.63589
M6384       20    33.84758
M6385       20    33.97848
M6386       20    34.37667
M6387       20    34.47717
M6388       20    34.51779
M6389       20    35.56677
M6390       20    35.59353
M6391       20    35.72425
M6392       20    36.02766
M6393       20    36.05538
M6394       20    36.28062
M6395       20    36.32576
M6396       20    36.91448
M6397       20    37.79043
M6398       20    37.88731
M6399       20    38.09843
M6400       20    38.27501
M6401       20    38.77742
M6402       20    39.45098
M6403       20    39.73493
M6404       20    40.05758
M6405       20    40.25714
M6406       20    40.26898
M6407       20    40.70370
M6408       20    40.83495
M6409       20    40.83657
M6410       20    40.99288
M6411       20    41.15704
M6412       20    41.16401
M6413       20    41.26889
M6414       20    41.39061
M6415       20    42.09236
M6416       20    42.15371
M6417       20    42.24020
M6418       20    42.70577
M6419       20    42.95828
M6420       20    44.13438
M6421       20    44.18986
M6422       20    44.23629
M6423       20    44.46753
M6424       20    45.17742
M6425       20    45.58576
M6426       20    45.84075
M6427       20    46.33777
M6428       20    46.74077
M6429       20    47.12158
M6430       20    47.34496
M6431       20    47.54097
M6432       20    47.69241
M6433       20    48.05931
M6434       20    48.39708
M6435       20    49.01070
M6436       20    49.47853
M6437       20    49.53420
M6438       20    49.57558
M6439       20    49.89144
M6440       20    50.16322
M6441       20    50.77231
M6442       20    51.17372
M6443       20    51.34235
M6444       20    51.41362
M6445       20    51.52958
M6446       20    52.24877
M6447       20    52.65546
M6448       20    53.05298
M6449       20    53.39729
M6450       20    53.64750
M6451       20    53.75254
M6452       20    53.86070
M6453       20    53.87880
M6454       20    54.74722
M6455       20    54.77126
M6456       20    54.79157
M6457       20    54.87882
M6458       20    55.03098
M6459       20    55.26900
M6460       20    55.49082
M6461       20    56.26645
M6462       20    56.40186
M6463       20    56.82879
M6464       20    56.97584
M6465       20    57.43324
M6466       20    58.00437
M6467       20    58.43241
M6468       20    58.69356
M6469       20    58.83840
M6470       20    58.99119
M6471       20    59.35518
M6472       20    59.70153
M6473       20    59.70695
M6474       20    61.13810
M6475       20    61.53747
M6476       20    63.00485
M6477       20    63.46638
M6478       20    63.81817
M6479       20    64.06782
M6480       20    64.10890
M6481       20    64.20076
M6482       20    64.33859
M6483       20    64.75248
M6484       20    64.93475
M6485       20    65.15802
M6486       20    65.51908
M6487       20    66.73324
M6488       20    66.76180
M6489       20    67.43663
M6490       20    68.17980
M6491       20    68.22069
M6492       20    68.23750
M6493       20    68.25203
M6494       20    68.51281
M6495       20    68.55680
